ID,CLIENTE_MORA,SEXO,EDAD,INGRESO,SCORE_DATACREDITO,CRED_REESTRUCTURADO,ANT_SF,SALDO_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,ESTADO_MORA_REAL
355181,0,M,33,6.431296407,648,0,1.58,71.959415,0,17,95.942,92.77531026,0.0,0.0
38471,1,M,32,1.813927174,780,0,0.0,0.0,0,-1,19.82535385,0.0,4.884615385,4.884615385
34141,1,M,34,1.556367126,418,0,8.42,2.780327,0,60,0.0,99.64559231,1.897435897,0.0
432751,0,F,43,4.195807274,890,0,9.58,0.0,0,60,1.041655128,3.765387179,0.0,0.0
198811,0,F,51,7.437321551,840,0,24.75,67.249588,0,12,78.93685385,27.08402436,0.384615385,0.0
8401,0,M,52,3.043391163,849,0,11.17,21.029667,0,12,94.22874615,16.88463974,0.0,0.0
403851,1,F,33,6.371859473,424,0,2.92,0.0,0,25,84.43347564,79.68129615,4.807692308,4.807692308
367651,0,M,45,23.65479909,918,0,9.58,276.48961,-1,60,28.63476282,46.26822564,0.0,0.0
253271,1,M,30,3.911830811,699,0,0.5,27.951869,0,2,0.708716667,62.34604231,0.0,0.0
190411,0,M,49,3.207393074,692,0,6.0,4.808888,0,13,46.87355641,68.36625641,0.0,0.0
159671,0,F,32,1.779805971,812,0,7.25,29.847247,-1,5,101.9863782,19.74503846,0.0,0.0
334571,0,M,56,21.2652142,735,0,20.5,478.166832,0,4,80.69429359,50.46334744,0.141025641,0.0
535011,0,M,55,2.794636587,917,0,0.42,0.0,0,-1,0.0,0.0,0.0,0.0
357201,0,F,53,5.184221475,668,0,6.58,65.075738,0,27,87.16773333,96.53746282,0.0,0.0
201201,0,F,43,9.18300632,551,0,10.58,1752.83261,0,32,89.63507949,85.94748077,2.102564103,0.0
332161,0,M,40,4.170491543,849,0,8.33,5.394452,0,51,36.78518718,47.45516282,0.0,0.0
325921,0,M,37,12.88900923,808,0,12.58,45.041088,0,5,79.05274487,39.29992821,0.0,0.0
168121,0,F,66,1.61580406,696,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
64531,0,F,47,17.52398941,835,0,19.67,484.952549,0,5,88.20934615,25.38310641,0.0,0.0
266491,0,F,32,1.701657409,849,0,0.33,1.949311,0,3,19.52147436,0.176282051,0.0,0.0
292901,0,M,40,2.7594147,908,0,1.08,7.092807,0,15,30.48654359,16.39564103,0.0,0.0
10311,0,M,60,5.795101075,909,0,3.67,38.694544,0,8,74.11262436,9.255420513,0.0,0.0
36991,0,M,38,2.725293497,707,0,13.17,19.254264,0,8,43.38570256,34.48905641,0.0,0.0
391461,0,M,59,2.7594147,962,0,13.33,21.053882,-1,60,0.0,6.351661538,0.0,0.0
241411,0,M,41,1.831538117,766,0,7.33,3.259125,0,12,74.69099487,16.21230256,0.0,0.0
381331,0,F,54,2.149635783,836,0,6.25,8.590838,0,13,63.59717692,71.67632821,0.0,0.0
351981,0,M,55,4.187001802,844,0,22.83,22.559618,0,29,25.14559359,54.50048974,0.0,0.0
320811,0,F,41,1.606998588,789,0,2.58,75.42657,1,5,91.74830385,71.18507308,0.0,0.0
429001,0,M,29,3.095123309,913,0,3.0,1.186537,0,-1,0.0,14.5435,0.0,0.0
261301,0,M,53,3.018075432,709,0,13.17,26.156653,0,27,54.13680641,64.26358974,0.102564103,0.0
200661,0,M,33,3.241514276,721,0,8.42,39.415492,-1,-1,69.65436667,76.58755769,0.205128205,0.0
366701,0,M,38,3.00926996,840,0,6.67,11.017846,0,2,55.74861282,26.9807859,1.256410256,0.0
146921,0,F,54,4.040610835,762,0,11.0,18.970288,0,10,76.55723718,53.02328462,0.102564103,0.0
137961,0,M,64,5.83802775,739,0,7.08,51.699125,1,11,80.1470859,56.27619872,4.205128205,4.205128205
212361,0,M,21,1.43529189,748,0,0.33,0.0,0,3,23.43655513,0.0,0.0,0.0
150281,0,M,59,2.260804864,659,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
419421,0,F,30,5.528735556,785,0,1.92,47.037729,0,8,72.49550769,47.31127051,0.0,0.0
57671,1,M,42,5.614588905,634,0,1.17,74.068326,0,4,92.03012436,69.44873333,0.115384615,0.0
199021,0,F,45,3.025780219,821,0,9.92,0.051732,0,60,0.0,0.597997436,0.0,0.0
80691,0,M,48,2.664755879,780,0,9.25,84.555642,1,4,87.06364615,34.04670385,0.384615385,0.0
460721,0,M,24,2.028560547,634,0,4.25,8.88362,0,28,83.96955128,81.09996026,0.538461538,0.0
324991,0,M,65,0.0,629,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
109371,0,M,41,18.63347884,872,0,18.25,462.361011,-1,25,60.07072308,46.89273846,0.346153846,0.0
151021,0,F,35,3.052196634,663,0,5.75,25.929912,0,22,90.22930769,99.07718077,0.666666667,0.0
495521,0,F,53,6.560076431,675,1,20.83,220.227049,0,37,85.40499744,0.0,0.525641026,0.0
527741,0,M,44,1.925096254,653,0,0.67,0.989514,0,8,0.0,65.81153846,0.0,0.0
328331,0,M,33,1.805121702,876,0,0.0,0.0,0,-1,0.0,11.18548077,0.0,0.0
446421,0,M,62,3.663076235,885,0,31.17,5.612387,0,14,25.79385897,8.915517949,0.0,0.0
474191,0,M,37,9.114763914,853,0,8.92,84.394943,0,5,53.44146667,45.05015128,0.0,0.0
33781,0,M,23,2.13202484,657,0,0.17,1.121596,0,2,19.78853974,27.03237179,0.0,0.0
266241,0,M,37,2.294926067,712,0,3.58,0.618584,0,44,61.59373846,49.45884872,0.0,0.0
241021,0,M,31,1.642220475,817,0,3.17,0.495307,0,8,0.0,22.66120513,0.0,0.0
243191,0,F,29,1.134805167,755,0,0.0,0.0,0,-1,30.28896154,0.0,0.0,0.0
401201,0,F,49,1.581682857,691,0,0.0,0.0,0,-1,0.0,0.0,2.333333333,2.333333333
544201,0,M,43,1.297706394,812,0,4.5,1.247074,0,54,17.99574615,0.0,0.0,0.0
487381,0,F,26,2.475438237,771,0,4.5,78.334577,-1,17,49.98848333,53.84040256,0.0,0.0
73641,1,M,35,1.813927174,629,0,0.75,1.804021,0,5,0.0,57.52270769,0.0,0.0
435641,0,F,29,2.605318945,803,0,1.92,6.247482,0,24,73.20897436,79.20299487,0.230769231,0.0
522321,0,M,36,1.813927174,794,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
275301,0,F,37,1.478218565,867,0,1.67,0.985112,0,8,0.0,22.92715,0.0,0.0
3141,0,M,36,2.544781327,793,0,10.58,74.422746,1,10,0.0,31.83158077,0.0,0.0
111781,0,F,48,21.22999232,826,0,11.75,166.725002,0,8,67.60662436,7.398203846,0.08974359,0.0
17051,0,M,45,2.570097058,803,0,11.42,3.008169,0,35,14.98891795,40.37512692,0.0,0.0
313121,1,M,33,1.969123613,652,0,2.08,5.92278,0,8,67.7583359,94.98024487,0.269230769,0.0
314101,0,F,55,2.192562458,671,0,6.5,3.785252,0,60,0.0,102.6198256,0.0,0.0
5141,1,F,23,1.288900923,620,0,0.75,2.475438,0,2,11.71276026,7.237723077,0.0,0.0
167721,0,M,52,3.086317837,894,0,20.67,77.799644,0,14,97.61445256,10.18612051,0.371794872,0.0
17901,0,F,37,2.416001303,310,0,11.67,0.0,0,60,189.8716359,0.0,6.0,6.0
540461,0,M,50,1.547561654,684,0,1.92,4.710927,0,12,85.13645897,66.21828846,0.0,0.0
509631,0,M,29,2.389584888,899,0,4.83,134.287846,-1,59,0.0,28.94899615,0.0,0.0
149751,0,F,51,7.403200348,763,0,25.17,11.994153,0,38,16.82164231,15.46137179,0.0,0.0
103571,0,M,63,8.73612863,740,0,21.67,119.332853,0,60,67.40786538,68.47777179,0.0,0.0
417911,0,F,59,5.589273174,817,0,8.08,36.978578,0,23,51.77969103,21.94329744,0.717948718,0.717948718
510861,0,F,48,2.897000195,698,0,3.25,27.831894,0,3,77.90495513,82.26450385,0.0,0.0
417471,0,M,46,5.675126523,826,0,2.17,37.082042,0,26,59.75778718,58.47108462,0.0,0.0
224901,0,M,50,5.477003409,735,0,18.0,105.350865,-1,5,55.83088846,85.82155385,2.307692308,0.0
394321,0,M,45,3.043391163,348,0,9.67,0.0,0,-1,113.1059115,0.0,6.0,6.0
267871,0,F,43,3.722513169,712,0,2.5,59.19038,0,9,91.0450141,64.02579615,0.0,0.0
61801,0,M,36,3.000464488,740,0,12.67,69.71402,-1,20,74.17969231,80.91423462,0.08974359,0.0
334801,0,F,57,2.458927977,821,0,0.0,0.0,0,-1,70.3831141,0.0,0.0,0.0
253841,0,M,62,5.468197938,697,0,6.5,215.729654,1,41,76.17479231,2.656611538,3.153846154,3.153846154
197951,0,F,32,1.203047573,862,0,2.33,0.260862,0,28,54.47657564,39.92307692,0.0,0.0
169181,1,M,42,3.129244512,529,0,12.75,23.968494,0,4,89.64650769,79.03830897,0.0,0.0
467871,1,M,58,2.966343285,817,0,14.0,73.581823,-1,60,27.11217949,70.81071923,1.333333333,1.333333333
22211,0,M,49,14.58296185,899,0,9.25,429.235927,-1,8,68.15882179,1.567374359,0.0,0.0
546821,0,F,65,6.525955228,908,0,8.58,11.423998,0,3,0.0,7.515884615,0.0,0.0
117251,0,F,63,4.539220671,817,0,3.5,45.708103,0,40,73.19601154,85.18458846,0.0,0.0
225731,0,F,40,2.794636587,631,0,12.0,19.3126,-1,60,429.2381436,125.5476128,1.564102564,0.0
108711,0,M,41,3.146855455,917,0,4.08,66.819221,1,48,78.94860256,1.797407692,0.0,0.0
305661,0,M,30,1.805121702,570,0,8.0,13.136663,0,7,101.708141,75.67964744,0.0,0.0
77681,0,F,36,1.50463498,748,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
469631,0,F,33,4.969588102,881,1,12.92,9.317289,0,37,23.09091795,37.83926026,0.0,0.0
362461,0,M,41,3.043391163,849,0,1.67,17.101326,0,12,0.0,72.43446538,0.0,0.0
36471,0,F,58,4.092342981,862,0,12.42,9.794986,0,47,57.27586154,34.80493846,0.0,0.0
75101,0,F,37,2.648245619,766,0,7.33,20.698361,1,5,73.53517179,42.76217949,0.0,0.0
207221,0,F,50,1.469413093,860,0,3.08,2.567895,0,14,74.50267051,0.0,0.0,0.0
287701,0,M,37,11.99525385,740,0,16.33,205.789377,0,13,89.53415128,28.95603333,0.461538462,0.0
87741,0,F,39,4.358708501,860,0,9.83,90.562075,1,24,38.30821795,18.86365128,0.192307692,0.0
414241,1,F,43,16.10520778,657,0,2.42,123.812637,0,13,78.62027564,101.1333603,0.08974359,0.0
288781,0,M,59,3.352683357,894,0,4.25,0.0,0,51,0.0,0.0,0.0,0.0
290741,0,M,59,15.2114524,913,0,26.67,68.476851,0,26,7.666084615,33.25748205,0.0,0.0
312941,0,F,35,1.478218565,661,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
261191,0,M,37,2.596513473,721,0,7.0,10.194534,0,22,77.26227051,97.4925641,0.0,0.0
67341,0,M,34,1.667536206,696,0,3.25,0.817808,0,41,0.0,93.80769231,0.0,0.0
500431,0,M,56,4.229928477,759,0,5.08,26.438428,0,13,91.75586282,56.19995385,0.0,0.0
3301,0,F,31,2.097903637,899,0,9.58,28.83902,-1,7,0.0,1.758507692,0.0,0.0
86211,1,F,41,9.913860472,588,0,5.0,89.853234,0,2,76.97044359,78.86769231,0.769230769,0.769230769
65131,0,F,34,1.572877386,607,0,11.42,34.869668,-1,3,76.33138974,88.10747821,0.307692308,0.217948718
319321,1,F,31,1.220658517,611,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
280911,0,M,24,1.701657409,735,0,2.75,1.121596,0,23,0.0,18.12399872,0.0,0.0
70011,0,M,39,9.535225188,853,0,5.67,219.352005,-1,14,78.73523333,55.01867179,0.0,0.0
258881,0,F,46,1.658730735,889,0,7.0,1.784208,0,49,64.10631154,2.636152564,0.0,0.0
470101,0,M,62,8.014079949,588,0,14.75,93.091447,0,2,98.64600385,74.05184359,0.0,0.0
297971,1,M,34,1.211853045,598,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
9991,0,M,59,15.71006223,714,0,4.92,19.181619,0,35,27.0069141,12.83656795,0.0,0.0
352231,0,M,69,1.50463498,625,0,0.58,7.896306,0,7,59.15268205,0.0,0.0,0.0
474901,0,M,35,3.765439844,703,0,2.58,21.263012,0,2,68.03475256,59.27772692,0.0,0.0
337441,0,M,30,6.724078342,881,0,4.17,155.243768,-1,51,78.75744615,40.36335128,0.0,0.0
384821,0,M,55,15.37435362,889,0,12.75,89.382142,1,43,16.55329872,20.45095256,0.0,0.0
261381,0,F,38,2.200267246,748,0,2.83,10.318912,0,4,67.78425641,0.0,0.0,0.0
162121,1,F,36,4.195807274,678,0,10.67,46.890237,0,60,91.26470385,46.14636026,0.0,0.0
453851,0,F,51,1.805121702,699,0,12.0,38.153008,-1,4,91.14197179,70.01043333,1.128205128,0.0
245051,0,F,35,2.845268049,881,0,12.67,46.851713,1,3,79.39628333,25.05177051,0.0,0.0
434181,0,F,37,5.184221475,808,0,4.33,63.485249,0,6,88.76567692,16.98796667,0.0,0.0
6011,0,F,40,1.297706394,725,0,2.17,0.020912,0,27,51.10995897,59.23076923,0.0,0.0
326011,0,M,50,2.123219368,812,0,2.75,46.229827,1,8,78.77619487,11.75528718,0.0,0.0
229881,0,F,27,2.04617149,798,0,7.67,21.936631,-1,6,112.6064513,40.77418205,0.076923077,0.0
418221,0,F,46,7.721298014,849,0,10.25,76.497535,-1,5,14.1025641,28.87194103,0.0,0.0
71581,0,F,32,1.461708305,652,0,0.92,6.991544,0,12,91.43545897,98.80166923,0.153846154,0.153846154
271141,1,F,56,3.740124113,862,0,5.25,21.454531,0,23,80.87690256,14.08815897,0.0,0.0
506181,0,M,69,2.416001303,701,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
346631,0,M,36,1.538756183,904,0,4.5,2.31804,0,13,35.57162051,0.0,0.0,0.0
17911,0,F,36,2.527170383,860,0,9.75,24.631105,-1,10,0.0,53.80579103,0.0,0.0
310781,0,F,65,7.953542331,894,0,26.58,27.790068,0,26,74.33297692,3.471733333,0.0,0.0
404281,0,F,43,4.256344892,704,0,11.17,16.696275,0,15,8.246842308,58.07098077,1.153846154,0.0
443351,1,M,30,8.280445468,597,0,1.67,74.33359,0,21,53.44904359,89.07344103,0.08974359,0.0
327901,0,M,59,2.888194724,821,0,2.25,103.374036,1,28,0.0,0.0,0.0,0.0
330961,0,M,60,9.415250636,872,0,21.42,126.349713,0,5,76.68436026,15.37688077,0.0,0.0
405591,0,F,33,2.475438237,817,0,12.5,15.352339,1,60,11.01195385,31.32840128,0.384615385,0.0
187661,0,F,51,5.373539117,817,0,11.33,40.789146,0,2,87.27809615,22.13221538,0.884615385,0.0
395251,0,F,35,2.845268049,803,0,4.83,0.511818,0,58,0.0,18.9894641,0.0,0.0
248421,0,M,57,2.854073521,778,0,5.33,3.518886,0,18,44.68159744,32.45334615,0.0,0.0
348931,0,F,58,10.49061887,872,0,23.75,313.490202,1,2,15.42141538,18.28480897,0.115384615,0.0
423391,0,M,58,15.32262148,913,0,7.58,56.270266,-1,-1,15.94501795,10.35846026,0.0,0.0
109391,0,M,51,1.736879296,785,0,20.5,0.413857,0,4,0.0,8.053492308,0.0,0.0
511931,0,M,59,14.10196296,841,0,30.42,253.080264,1,12,71.19436154,18.63684359,0.487179487,0.064102564
386331,0,M,48,4.428051591,971,0,4.75,56.08315,1,17,74.84365385,11.32314872,0.0,0.0
204691,0,F,39,15.588987,817,0,20.42,93.307181,1,5,46.02393974,42.05408205,0.0,0.0
503551,0,M,53,1.951512669,890,0,9.75,29.69205,0,42,68.95486154,29.02581282,0.0,0.0
252051,0,F,38,3.395610032,894,0,5.33,263.400276,-1,2,78.85938846,0.0,0.0,0.0
59801,1,M,58,8.546810988,486,1,3.92,135.982899,0,5,96.41879744,80.53009487,0.0,0.0
47441,1,M,33,2.932222082,652,0,10.92,15.492126,0,2,29.8696359,66.84328974,0.076923077,0.0
334971,0,M,59,6.079077538,844,0,3.25,156.494145,0,4,87.57245256,30.52947949,0.0,0.0
87881,0,F,38,3.404415503,712,0,4.0,25.457719,0,4,51.80793205,62.97071667,0.0,0.0
319151,0,F,35,3.981173901,753,0,10.17,36.960967,0,37,40.57168718,62.84360769,0.205128205,0.0
36591,1,M,56,2.157340571,626,1,4.0,17.007768,0,4,50.20309103,39.66249615,0.397435897,0.076923077
436431,0,F,43,1.43529189,626,0,10.0,58.445217,-1,60,0.0,0.0,0.641025641,0.0
524621,0,F,50,2.802341374,844,0,1.25,13.574735,0,5,56.69092051,0.0,0.0,0.0
509381,0,M,30,2.244294604,821,0,0.42,0.0,0,5,0.0,0.032871795,0.0,0.0
347751,0,M,39,8.873714125,626,0,2.33,93.488793,0,14,75.88343718,26.07499359,0.166666667,0.0
169441,0,F,36,1.461708305,629,0,1.0,3.495772,0,11,70.90861282,0.0,0.0,0.0
245621,0,F,38,3.584927674,865,0,7.58,323.558159,-1,60,13.46153846,23.44940897,0.0,0.0
262691,0,M,56,12.726108,894,0,15.5,59.532693,0,2,80.30951026,13.03614744,0.0,0.0
190651,0,F,39,3.473758593,876,0,8.17,155.689545,-1,14,63.57908718,0.0,0.0,0.0
356241,0,M,57,15.21915718,872,0,14.08,90.438798,1,7,67.48047308,27.48297179,0.0,0.0
360001,0,M,56,4.049416307,862,0,9.92,3.452845,0,36,0.0,15.76821667,0.0,0.0
190441,0,F,58,3.112734253,753,0,8.17,21.946537,0,15,40.72668205,56.43282051,0.487179487,0.435897436
212591,0,F,42,1.649925263,812,0,1.33,70.147689,1,16,86.25954103,0.015384615,0.051282051,0.0
521071,0,M,45,3.163365715,835,0,11.58,29.003022,0,4,93.10392051,75.59127308,0.0,0.0
77311,0,M,43,10.18903146,881,0,2.92,119.641044,0,7,71.06265897,39.81387179,0.0,0.0
168621,0,F,41,5.614588905,716,0,6.75,56.280172,0,60,81.93431795,91.44871795,0.0,0.0
112831,0,F,41,2.682366822,374,0,11.0,19.387447,-1,60,76.27581795,97.69671154,6.0,6.0
107441,0,F,39,4.170491543,853,0,9.33,120.826481,-1,3,93.47080513,34.87542436,0.0,0.0
351451,0,M,32,1.61580406,716,0,1.83,4.881533,0,5,38.03572308,87.70480513,0.0,0.0
40481,0,F,48,17.37759844,904,0,25.42,12.325459,0,11,0.0,11.21412179,0.0,0.0
110981,0,M,38,2.244294604,867,0,9.58,0.373131,0,7,0.0,6.427557692,0.0,0.0
534511,0,F,48,1.667536206,710,0,10.42,5.092864,0,3,72.81248205,73.26914872,0.0,0.0
540341,0,F,45,2.785831115,661,1,2.42,21.986162,0,13,96.59618462,94.99599872,0.0,0.0
473051,0,M,27,1.839242905,666,0,2.42,1.538756,0,11,73.5190359,45.94548846,0.0,0.0
336841,0,F,59,6.844052894,539,0,12.5,137.188148,0,5,76.7712359,44.43690256,0.858974359,0.602564103
261641,1,M,33,1.667536206,840,0,10.17,1.321921,0,5,0.0,24.02368333,0.0,0.0
208111,0,M,37,2.605318945,771,0,7.75,20.174436,1,28,101.0226513,40.09332564,0.141025641,0.0
89011,0,F,43,1.383559744,687,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
389201,0,M,55,7.34266273,913,0,6.25,124.183567,0,60,82.63181667,14.06139103,0.282051282,0.0
101911,0,M,33,1.478218565,634,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
31511,0,F,45,2.003244816,730,0,0.58,3.455046,0,8,76.00969487,11.41024615,0.0,0.0
352061,0,M,67,2.037366019,712,0,0.75,18.625774,0,3,90.62093974,0.0,0.0,0.0
54371,0,M,57,2.114413896,730,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
321151,0,F,55,3.095123309,685,0,3.17,29.351939,0,3,53.77495385,47.91700128,0.0,0.0
383891,0,F,37,6.525955228,762,0,11.5,9.723442,0,5,0.0,48.48016923,0.0,0.0
200131,0,F,37,1.572877386,698,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
190291,0,M,54,1.856853848,794,0,1.5,7.00035,0,2,45.28483718,0.0,0.0,0.0
78261,0,M,61,4.290466095,862,0,15.33,20.548668,0,13,67.60117949,12.48923077,0.0,0.0
426211,1,M,47,11.04866564,785,0,11.67,88.953976,0,54,0.0,59.67026154,0.0,0.0
386761,0,M,44,9.905055001,885,0,9.33,0.182713,0,10,0.0,0.836366667,0.0,0.0
345811,0,F,42,1.590488329,661,0,0.67,23.550234,-1,10,0.0,40.14856026,0.0,0.0
164691,0,F,34,1.658730735,766,0,4.67,26.927132,-1,-1,30.42552051,55.92099103,0.179487179,0.0
326401,0,M,53,10.69644677,922,0,13.42,36.269738,0,5,31.21488333,11.48866795,0.0,0.0
247001,0,F,54,3.688391966,844,0,11.5,91.668262,0,6,97.13075897,36.89816282,0.0,0.0
75401,0,M,55,31.42012447,780,0,27.58,853.264518,-1,3,95.20114615,17.54582179,0.064102564,0.0
355851,0,F,22,1.41878163,703,0,2.33,5.410962,0,19,84.81688333,78.82948718,0.0,0.0
391271,0,F,33,3.533195527,788,0,11.58,61.950896,-1,59,77.93872436,78.51681026,0.076923077,0.0
410281,0,M,35,1.25477972,643,0,0.33,0.0,0,-1,99.85833846,0.0,0.141025641,0.0
497471,0,M,34,2.93992687,808,0,0.42,11.04096,0,4,88.61573718,61.95750385,0.0,0.0
210341,0,M,32,3.62014956,913,0,4.33,135.686815,1,52,100.2760487,20.74800513,0.08974359,0.0
1801,0,F,60,7.558396787,917,0,24.67,106.144458,1,9,65.8195859,9.877751282,0.0,0.0
427231,1,M,38,3.473758593,627,0,2.0,0.0,0,24,64.85042436,96.37605385,0.653846154,0.320512821
335841,0,M,55,27.99809802,835,0,11.58,601.973966,1,2,46.69630897,14.39173846,0.0,0.0
128011,0,M,37,1.719268353,780,0,0.0,0.0,0,-1,89.74525897,0.0,0.0,0.0
239201,0,M,34,1.68514715,894,0,2.17,56.129378,-1,-1,0.0,0.0,0.0,0.0
89381,0,M,51,1.538756183,342,0,0.92,3.591531,0,11,85.17949487,70.92564103,1.641025641,1.641025641
439271,0,F,31,2.871684464,753,0,3.08,0.0,0,37,0.1666,17.51828462,0.0,0.0
115331,1,M,32,2.13202484,794,0,11.83,8.22431,0,3,43.23294872,27.13949103,0.115384615,0.0
185071,0,M,50,3.352683357,830,0,7.67,8.213303,0,26,88.02093718,11.63922051,0.0,0.0
499511,0,M,29,2.475438237,872,0,0.83,34.626416,-1,6,0.0,6.230338462,0.0,0.0
208661,0,F,52,1.547561654,780,0,11.08,1.640019,0,6,77.26901795,12.3121141,0.076923077,0.0
277091,0,M,47,9.191811791,730,0,10.5,141.448896,0,8,74.27514872,90.25610513,0.0,0.0
93091,0,M,28,2.244294604,817,0,1.42,0.425964,0,19,0.0,33.225,0.0,0.0
339111,0,M,48,5.605783433,675,0,10.42,109.984744,0,2,84.5104859,82.32609231,0.0,0.0
297241,1,M,37,2.74290444,665,0,8.83,25.84516,-1,-1,0.0,0.0,0.153846154,0.0
70931,0,F,41,0.0,607,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
36821,0,M,43,1.487024036,684,0,4.92,5.795101,0,45,54.0551641,57.99761026,0.0,0.0
153971,0,M,52,2.3818801,729,0,1.58,19.964205,0,-1,80.4320141,0.0,0.0,0.0
126971,0,M,41,9.34700823,735,0,8.83,146.05746,0,10,87.07565641,81.44207949,0.384615385,0.0
351211,0,F,45,2.691172294,844,0,0.33,0.619685,0,-1,0.0,12.26821667,0.076923077,0.076923077
420051,0,F,57,4.410440647,904,0,5.83,0.385239,0,14,0.0,0.920908974,0.0,0.0
92201,0,F,50,1.521145239,740,0,3.92,1.69065,0,48,0.0,77.44043205,0.0,0.0
105951,0,M,38,11.15212993,922,0,8.75,192.771588,1,7,62.55705128,12.48387308,0.0,0.0
463241,0,M,38,11.092693,849,0,3.25,167.241223,1,4,71.98193333,52.09405641,0.0,0.0
313431,0,M,47,1.521145239,500,0,5.25,1.549763,0,-1,38.35762949,44.25334615,6.0,5.923076923
351381,0,F,26,2.3818801,342,0,3.0,1.968022,0,10,61.45628077,25.55388077,1.217948718,0.461538462
234961,0,F,49,3.697197438,661,0,2.42,89.357927,-1,3,87.47338718,42.48712949,3.166666667,0.0
425111,0,M,43,2.519465595,730,0,2.92,37.991207,0,4,74.26199231,74.04133205,0.0,0.0
147121,0,F,42,4.118759397,933,0,19.67,55.674796,-1,50,24.39663462,10.9371141,0.0,0.0
264231,0,F,34,6.543566172,913,0,4.42,18.20201,0,4,0.0,12.48284744,0.0,0.0
448611,1,M,37,3.241514276,608,1,6.75,36.243321,-1,60,71.61955128,0.0,2.641025641,0.0
436051,0,M,33,1.572877386,759,0,0.0,0.0,0,-1,50.40563846,0.0,5.076923077,0.0
257691,0,F,50,9.114763914,803,0,13.67,162.396012,-1,16,67.79708205,54.91588205,0.08974359,0.0
437771,0,F,57,6.345443058,942,0,8.83,13.133361,0,12,20.26555,14.57862692,0.0,0.0
238861,0,M,39,10.62820437,764,0,7.5,12.836176,0,17,2.477851282,13.78748462,0.064102564,0.0
301041,1,M,29,5.296491239,721,0,3.67,36.682494,0,10,81.61183077,62.70249487,0.628205128,0.0
197161,0,F,33,4.299271567,913,0,7.0,37.258152,-1,25,49.96859359,2.953498718,0.0,0.0
72121,0,M,72,1.426486418,928,0,32.83,0.0,0,-1,0.0,0.010346154,0.0,0.0
381191,0,M,57,1.564071914,730,0,2.0,0.784787,0,24,51.66553846,0.0,0.0,0.0
311281,0,F,30,4.049416307,651,0,3.0,242.007383,1,2,74.30085128,72.59265256,0.0,0.0
147221,0,F,30,2.226683661,785,0,6.33,6.280502,0,33,0.0,20.98910256,0.0,0.0
78431,0,M,33,1.469413093,862,0,8.75,45.875406,-1,60,0.0,0.0,0.0,0.0
442391,1,F,33,3.972368429,524,0,2.75,24.9437,0,19,72.31271667,89.66944103,0.243589744,0.0
488251,0,F,27,1.86565932,671,0,2.08,16.505856,0,25,95.37549615,89.92877308,0.115384615,0.0
501411,0,M,38,1.521145239,593,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
143021,0,M,42,2.028560547,661,0,10.5,8.563321,0,16,54.24500641,76.61836795,0.0,0.0
50941,0,F,44,2.06268175,640,0,2.5,5.217241,0,17,10.91541154,94.04123846,0.307692308,0.307692308
201321,0,M,39,6.509444969,730,0,6.83,11.734391,0,8,0.0,75.4624359,0.0,0.0
241821,0,M,53,2.183756986,766,0,15.08,7.493456,0,14,89.48916795,87.96440769,0.0,0.0
465451,1,M,60,1.649925263,593,0,0.08,0.855231,0,2,0.0,8.301276923,0.0,0.0
520291,0,F,53,5.012514776,695,0,6.17,35.687476,0,30,86.70860769,66.36987821,0.153846154,0.153846154
309541,0,F,37,3.00926996,730,0,14.58,41.089633,0,23,68.64729231,26.24346538,0.141025641,0.0
523021,0,F,51,1.599293801,870,0,2.67,1.06326,0,10,0.0,16.95508846,0.0,0.0
192471,0,F,50,2.785831115,721,0,1.83,6.058164,0,22,151.8418679,0.0,0.0,0.0
373731,0,F,49,2.244294604,826,0,12.5,2.058279,0,6,0.0,4.829941026,0.0,0.0
477611,0,F,38,2.114413896,675,0,4.0,85.491224,1,4,82.86531154,43.96513333,0.0,0.0
320571,0,F,61,4.849613549,865,0,17.25,28.641998,0,37,20.86899103,45.39375256,0.961538462,0.961538462
469191,0,M,31,3.482564065,821,0,0.92,99.112188,-1,5,98.57885513,14.21287949,0.423076923,0.0
330441,0,M,41,4.556831615,909,0,8.33,256.974483,1,17,0.0,18.03081795,0.0,0.0
374381,0,M,53,4.075832722,926,0,10.0,3.327367,0,60,0.599092308,1.094958974,0.0,0.0
232561,0,M,41,8.418030964,913,0,7.67,15.99624,0,21,83.36616538,42.43081923,0.0,0.0
